day	S
2313	3.02202027
2314	3.017618959
2315	3.017009352
2316	3.012445676
2317	3.006894425
2318	2.998701257
2319	2.993863058
2320	2.990453972
2321	2.985773344
2322	2.981975596
2323	2.977783286
2324	2.976189349
2325	2.974408034
2326	2.970135405
2327	2.96538704
2328	2.962121254
2329	2.959191136
2330	2.952034728
2331	2.946670031
2332	2.943124451
2333	2.943756104
2334	2.945532603
2335	2.948401057
2336	2.948146273
2337	2.94590103
2338	2.944843957
2339	2.943680639
2340	2.938973714
2341	2.93455778
2342	2.932123742
2343	2.933793805
2344	2.935754784
2345	2.935557996
2346	2.933680455
2347	2.92945848
2348	2.92474258
2349	2.917666657
2350	2.913543323
2351	2.910992052
2352	2.909022235
2353	2.905360056
2354	2.901078718
2355	2.898303511
2356	2.897217959
2357	2.895542627
2358	2.891348389
2359	2.88585314
2360	2.877004005
2361	2.869405284
2362	2.858348152
2363	2.846749006
2364	2.839393144
2365	2.835539142
2366	2.830190179
2367	2.823859103
2368	2.818239972
2369	2.814229484
2370	2.810870332
2371	2.809044179
2372	2.808138819
2373	2.808755149
2374	2.810369558
2375	2.812603794
2376	2.811444525
2377	2.808806355
2378	2.805960222
2379	2.806504947
2380	2.807839666
2381	2.808243482
2382	2.806365309
2383	2.801665532
2384	2.796620223
2385	2.792785024
2386	2.789178803
2387	2.786498477
2388	2.786205999
2389	2.786904674
2390	2.787653664
2391	2.786619722
2392	2.786027351
2393	2.784116924
2394	2.784289964
2395	2.784845857
2396	2.783795622
2397	2.782612535
2398	2.783086436
2399	2.785690081
2400	2.78636807
2401	2.783709839
2402	2.782945804
2403	2.782169408
2404	2.781533738
2405	2.77973672
2406	2.780961715
2407	2.783461873
2408	2.783937651
2409	2.778277648
2410	2.770950232
2411	2.765842138
2412	2.761701873
2413	2.757102977
2414	2.755573549
2415	2.752015245
2416	2.747499232
2417	2.741880941
2418	2.737270398
2419	2.732224398
2420	2.729158509
2421	2.724253308
2422	2.715816689
2423	2.710593987
2424	2.706292281
2425	2.701993597
2426	2.699219572
2427	2.697064512
2428	2.692974537
2429	2.689517744
2430	2.684517792
2431	2.676756488
2432	2.669371715
2433	2.66390967
2434	2.662023035
2435	2.666616468
2436	2.671688579
2437	2.673689444
2438	2.674697547
2439	2.674933269
2440	2.672387333
2441	2.670547263
2442	2.668122902
2443	2.667574632
2444	2.667795649
2445	2.668000736
2446	2.665648811
2447	2.662843569
2448	2.660884063
2449	2.662246368
2450	2.660835156
2451	2.660047958
2452	2.656366572
2453	2.649618944
2454	2.641528357
2455	2.633828766
2456	2.628154931
2457	2.624107954
2458	2.622856507
2459	2.623339735
2460	2.620321073
2461	2.613477603
2462	2.605873311
2463	2.6002929
2464	2.595125568
2465	2.590795452
2466	2.586765738
2467	2.584132586
2468	2.581356588
2469	2.577995571
2470	2.572998054
2471	2.568007211
2472	2.563760484
2473	2.56084715
2474	2.558076771
2475	2.557881982
2476	2.556978083
2477	2.554114074
2478	2.55219602
2479	2.550785227
2480	2.546859722
2481	2.542568557
2482	2.541535727
2483	2.541413217
2484	2.541295358
2485	2.538612345
2486	2.535859021
2487	2.533808315
2488	2.532008287
2489	2.530507442
2490	2.529039835
2491	2.529226522
2492	2.529269517
2493	2.529296654
2494	2.524828528
2495	2.521913311
2496	2.523063817
2497	2.521651183
2498	2.521737132
2499	2.521455322
2500	2.519884589
2501	2.519706584
2502	2.518982154
2503	2.516619077
2504	2.51094464
2505	2.503945737
2506	2.497171264
2507	2.490915144
2508	2.4851879
2509	2.481644686
2510	2.478276124
2511	2.477820877
2512	2.477630502
2513	2.475884548
2514	2.475163634
2515	2.47563923
2516	2.47610448
2517	2.474810529
2518	2.475650325
2519	2.476866667
2520	2.47859316
2521	2.481685005
2522	2.485414671
2523	2.489080403
2524	2.489464089
2525	2.487001254
2526	2.485943196
2527	2.486606675
2528	2.488289397
2529	2.488866737
2530	2.488805962
2531	2.487772469
2532	2.486495904
2533	2.484269491
2534	2.482743756
2535	2.479715482
2536	2.47783132
2537	2.477407404
2538	2.474437804
2539	2.467783973
2540	2.461632796
2541	2.45980978
2542	2.455204711
2543	2.449440384
2544	2.444886616
2545	2.442652174
2546	2.44185103
2547	2.438805279
2548	2.43355453
2549	2.4296546
2550	2.429750298
2551	2.429679701
2552	2.42861136
2553	2.428391702
2554	2.429352972
2555	2.428554066
2556	2.426145367
2557	2.428471427
2558	2.432462671
2559	2.437035845
2560	2.440923664
2561	2.441234204
2562	2.43848154
2563	2.43857425
2564	2.440503203
2565	2.44293762
2566	2.447065712
2567	2.448613138
2568	2.446019212
2569	2.443655568
2570	2.441742374
2571	2.439209201
2572	2.437180945
2573	2.435933622
2574	2.438053312
2575	2.442794082
2576	2.445690091
2577	2.449274912
2578	2.450818051
2579	2.450903835
2580	2.44806265
2581	2.445801585
2582	2.445777681
2583	2.448249541
2584	2.450686865
2585	2.45055615
2586	2.45141307
2587	2.45379566
2588	2.458143629
2589	2.461372858
2590	2.462559337
2591	2.462141454
2592	2.462375869
2593	2.464734416
2594	2.46691203
2595	2.469213402
2596	2.474119461
2597	2.480915486
2598	2.484083078
2599	2.48631407
2600	2.490563507
2601	2.493845689
2602	2.494244329
2603	2.497298908
2604	2.500365505
2605	2.50162247
2606	2.499831731
2607	2.497161252
2608	2.495066601
2609	2.495296435
2610	2.496971674
2611	2.49950143
2612	2.503984204
2613	2.512257957
2614	2.518622517
2615	2.522623112
2616	2.525317022
2617	2.530222921
2618	2.537865606
2619	2.545034397
2620	2.550538857
2621	2.556790567
2622	2.560199729
2623	2.560925194
2624	2.565542153
2625	2.568386968
2626	2.569636908
2627	2.569301026
2628	2.569621456
2629	2.569511134
2630	2.571233997
2631	2.575218952
2632	2.577666976
2633	2.581432139
2634	2.583420455
2635	2.584764541
2636	2.587885385
2637	2.592874505
2638	2.59318103
2639	2.593009445
2640	2.596955635
2641	2.602054074
2642	2.609224905
2643	2.610789354
2644	2.609548123
2645	2.607747705
2646	2.607042903
2647	2.611552234
2648	2.615592166
2649	2.61760875
2650	2.620831499
2651	2.626368814
2652	2.629166536
2653	2.630048089
2654	2.626789436
2655	2.622398621
2656	2.619639501
2657	2.618859008
2658	2.620653558
2659	2.623911524
2660	2.628958369
2661	2.632938069
2662	2.636753774
2663	2.637475195
2664	2.639272791
2665	2.641986181
2666	2.647118547
2667	2.652181965
2668	2.656195605
2669	2.661235664
2670	2.667508678
2671	2.670934513
2672	2.673410752
2673	2.675922343
2674	2.680025639
2675	2.685870046
2676	2.691410274
2677	2.691433546
2678	2.692398775
2679	2.693672039
2680	2.699240372
2681	2.705372713
2682	2.712351699
2683	2.718438148
2684	2.725173427
2685	2.731759314
2686	2.739288724
2687	2.745751967
2688	2.752241611
2689	2.760338131
2690	2.769756618
2691	2.777877965
2692	2.781748941
2693	2.786992967
2694	2.789816137
2695	2.788814015
2696	2.789131815
2697	2.792729032
2698	2.797231065
2699	2.797917949
2700	2.802127373
2701	2.804624883
2702	2.807883441
2703	2.812330357
2704	2.815256902
2705	2.816942564
2706	2.818832943
2707	2.824832805
2708	2.831296807
2709	2.835522109
2710	2.839865507
2711	2.843172436
2712	2.845749883
2713	2.846665733
2714	2.84679965
2715	2.847982068
2716	2.847375761
2717	2.844486933
2718	2.840888046
2719	2.838616805
2720	2.838771929
2721	2.83925803
2722	2.843440114
2723	2.845172733
2724	2.844720359
2725	2.84595305
2726	2.845305763
2727	2.843415001
2728	2.845153321
2729	2.846112834
2730	2.847784943
2731	2.84979062
2732	2.850671971
2733	2.851500108
2734	2.851312176
2735	2.85217306
2736	2.851960879
2737	2.852209177
2738	2.853684381
2739	2.853946931
2740	2.852749215
2741	2.852289496
2742	2.850773842
2743	2.850510122
2744	2.852164118
2745	2.854102896
2746	2.856955846
2747	2.858519155
2748	2.858637308
2749	2.858765405
2750	2.860038113
2751	2.861468878
2752	2.861861813
2753	2.862135617
2754	2.861844404
2755	2.860499804
2756	2.861384311
2757	2.862348095
2758	2.863667922
2759	2.865712168
2760	2.869081743
2761	2.871626618
2762	2.873439745
2763	2.875053298
2764	2.877798909
2765	2.881305127
2766	2.885488104
2767	2.886744024
2768	2.886656709
2769	2.885574984
2770	2.886447021
2771	2.884520221
2772	2.883711632
2773	2.886327942
2774	2.889120707
2775	2.891481776
2776	2.893085868
2777	2.895163406
2778	2.898848372
2779	2.904497031
2780	2.90576363
2781	2.90469466
2782	2.904302947
2783	2.904370924
2784	2.904245408
2785	2.903924593
2786	2.90434527
2787	2.906569659
2788	2.907518836
2789	2.909735198
2790	2.910497641
2791	2.911594521
2792	2.913762582
2793	2.918794947
2794	2.920930914
2795	2.920790994
2796	2.919973147
2797	2.919254353
2798	2.91883878
2799	2.920308573
2800	2.923667815
2801	2.926121763
2802	2.928332266
2803	2.929940937
2804	2.929668734
2805	2.9293218
2806	2.933055138
2807	2.935723167
2808	2.936419857
2809	2.93696621
2810	2.939550119
2811	2.940318183
2812	2.937421567
2813	2.935455463
2814	2.932762351
2815	2.929468379
2816	2.92761245
2817	2.92525017
2818	2.924691329
2819	2.921090671
2820	2.919766101
2821	2.920339543
2822	2.920606016
2823	2.921757148
2824	2.922233483
2825	2.922030234
2826	2.925281371
2827	2.927314421
2828	2.926858004
2829	2.9271327
2830	2.927492641
2831	2.929985136
2832	2.933221637
2833	2.935080585
2834	2.935616259
2835	2.936987965
2836	2.936485876
2837	2.935164719
2838	2.936675077
2839	2.938727961
2840	2.941398402
2841	2.942954215
2842	2.943815701
2843	2.94379722
2844	2.94381097
2845	2.94376169
2846	2.942507773
2847	2.941372266
2848	2.942035686
2849	2.938436938
2850	2.935457348
2851	2.935233277
2852	2.934353681
2853	2.933182223
2854	2.931479105
2855	2.927369419
2856	2.922053492
2857	2.915707138
2858	2.909070503
2859	2.903186006
2860	2.897567388
2861	2.894603826
2862	2.890159609
2863	2.883338972
2864	2.87843166
2865	2.87280155
2866	2.867868234
2867	2.860909125
2868	2.856189943
2869	2.851596564
2870	2.84841155
2871	2.84520442
2872	2.840098491
2873	2.835885888
2874	2.832679411
2875	2.828748785
2876	2.825900005
2877	2.823411737
2878	2.822624724
2879	2.822729737
2880	2.823661009
2881	2.824135877
2882	2.822167451
2883	2.821009094
2884	2.817381354
2885	2.813336912
2886	2.812894723
2887	2.813258796
2888	2.811684541
2889	2.809134795
2890	2.80499599
2891	2.799564003
2892	2.795284891
2893	2.79151465
2894	2.789136568
2895	2.784926678
2896	2.776708318
2897	2.768196172
2898	2.760770048
2899	2.752571746
2900	2.748027889
2901	2.744780842
2902	2.742017825
2903	2.739072076
2904	2.736911223
2905	2.735245309
2906	2.732706249
2907	2.730073567
2908	2.728595888
2909	2.725721003
2910	2.725075312
2911	2.724965742
2912	2.724205923
2913	2.723823347
2914	2.723091521
2915	2.72391283
2916	2.724650979
2917	2.725118171
2918	2.723494779
2919	2.722945408
2920	2.723548934
2921	2.722975884
2922	2.721631078
2923	2.721655085
2924	2.721095084
2925	2.719531304
2926	2.716979131
2927	2.713848674
2928	2.708652515
2929	2.703858934
2930	2.701784019
2931	2.701431924
2932	2.699037582
2933	2.695364417
2934	2.691392902
2935	2.686824928
2936	2.683327711
2937	2.68086889
2938	2.678817383
2939	2.679690955
2940	2.679819452
2941	2.680281842
2942	2.682039518
2943	2.682665053
2944	2.680532211
2945	2.678327122
2946	2.677700927
2947	2.675867457
2948	2.674084109
2949	2.671559623
2950	2.671733497
2951	2.672741818
2952	2.673264073
2953	2.674083021
2954	2.676957734
2955	2.679715447
2956	2.681069742
2957	2.683529226
2958	2.687225813
2959	2.691515337
2960	2.694382967
2961	2.695830283
2962	2.695628265
2963	2.695861037
2964	2.696881021
2965	2.699989186
2966	2.703981051
2967	2.710908828
2968	2.716321973
2969	2.722603034
2970	2.726438087
2971	2.729666508
2972	2.729716172
2973	2.729391949
2974	2.728632988
2975	2.72667864
2976	2.726042494
2977	2.727697229
2978	2.72929646
2979	2.732268618
2980	2.736963654
2981	2.740960855
2982	2.743746956
2983	2.749543903
2984	2.754944455
2985	2.758471922
2986	2.761169515
2987	2.763011623
2988	2.762761953
2989	2.760962764
2990	2.762563827
2991	2.763695424
2992	2.763662277
2993	2.763217137
2994	2.759680395
2995	2.755529101
2996	2.75117407
2997	2.747563527
2998	2.744049391
2999	2.740232127
3000	2.740045159
3001	2.743339109
3002	2.743897392
3003	2.742593183
3004	2.739434957
3005	2.736965239
3006	2.734668443
3007	2.732208964
3008	2.731704265
3009	2.728053649
3010	2.724091789
3011	2.720610216
3012	2.71525884
3013	2.706806087
3014	2.69824032
3015	2.688956549
3016	2.681228562
3017	2.675173137
3018	2.670297617
3019	2.667303901
3020	2.663898491
3021	2.658962892
3022	2.656409656
3023	2.654962077
3024	2.652822615
3025	2.65157618
3026	2.649513846
3027	2.650030992
3028	2.65040197
3029	2.649403232
3030	2.648140016
3031	2.645666451
3032	2.641724713
3033	2.638204398
3034	2.633033332
3035	2.628844418
3036	2.62472854
3037	2.618773216
3038	2.613204181
3039	2.608577388
3040	2.604440614
3041	2.601556871
3042	2.596316122
3043	2.591219172
3044	2.587658517
3045	2.583723025
3046	2.580366509
3047	2.577651754
3048	2.574856019
3049	2.573515175
3050	2.572810709
3051	2.572750733
3052	2.57185527
3053	2.569072698
3054	2.566458839
3055	2.564325042
3056	2.561601183
3057	2.557720993
3058	2.554874112
3059	2.553648563
3060	2.553221958
3061	2.551238274
3062	2.549609308
3063	2.549252232
3064	2.547859024
3065	2.5452438
3066	2.541078435
3067	2.537844502
3068	2.535562322
3069	2.532501248
3070	2.529019929
3071	2.525818961
3072	2.524752833
3073	2.522927326
3074	2.521333095
3075	2.520146866
3076	2.516703815
3077	2.514280545
3078	2.513444452
3079	2.511528929
3080	2.509096615
3081	2.506991391
3082	2.506074385
3083	2.50370852
3084	2.502376108
3085	2.502022636
3086	2.500781092
3087	2.498945151
3088	2.496974906
3089	2.494998543
3090	2.491850486
3091	2.488301835
3092	2.486426594
3093	2.484369961
3094	2.481340566
3095	2.479550073
3096	2.478988715
3097	2.480482109
3098	2.481866835
3099	2.481950573
3100	2.480626698
3101	2.480179382
3102	2.482470506
3103	2.487916598
3104	2.489639968
3105	2.487741631
3106	2.486762736
3107	2.487948463
3108	2.488757694
3109	2.488828798
3110	2.488617282
3111	2.488043531
3112	2.487819644
3113	2.488453948
3114	2.488635579
3115	2.487261902
3116	2.485338515
3117	2.482722403
3118	2.479324695
3119	2.476991111
3120	2.473946577
3121	2.471086372
3122	2.467073138
3123	2.463636422
3124	2.46258776
3125	2.461289773
3126	2.460734468
3127	2.461343802
3128	2.459784913
3129	2.459320048
3130	2.460511362
3131	2.461574426
3132	2.462778716
3133	2.462628278
3134	2.46426451
3135	2.465623405
3136	2.465969088
3137	2.466928928
3138	2.470550422
3139	2.472027621
3140	2.473021052
3141	2.473400236
3142	2.473861276
3143	2.475062282
3144	2.476371086
3145	2.477206383
3146	2.477207665
3147	2.47630847
3148	2.478622836
3149	2.477866022
3150	2.475484296
3151	2.4749496
3152	2.47499611
3153	2.474961295
3154	2.475240053
3155	2.475284227
3156	2.474963431
3157	2.475273733
3158	2.47641715
3159	2.477727598
3160	2.479557483
3161	2.48128539
3162	2.482301729
3163	2.48180391
3164	2.482932336
3165	2.484665617
3166	2.485882176
3167	2.486539987
3168	2.485556325
3169	2.484403526
3170	2.485697617
3171	2.486887685
3172	2.486325496
3173	2.483255694
3174	2.481550704
3175	2.48100708
3176	2.481049253
3177	2.481822751
3178	2.482123743
3179	2.482658033
3180	2.482381981
3181	2.481925136
3182	2.481952768
3183	2.482412965
3184	2.481502058
3185	2.481343725
3186	2.480895047
3187	2.480486273
3188	2.479577351
3189	2.478873472
3190	2.479820576
3191	2.481146419
3192	2.481296123
3193	2.481348807
3194	2.482186893
3195	2.483020063
3196	2.481993405
3197	2.481813946
3198	2.480930778
3199	2.48209749
3200	2.483536901
3201	2.484866763
3202	2.487247213
3203	2.489384672
3204	2.490960695
3205	2.491843831
3206	2.494168272
3207	2.496882192
3208	2.4979684
3209	2.497195871
3210	2.497009892
3211	2.498167706
3212	2.49913547
3213	2.499758202
3214	2.502901181
3215	2.50582183
3216	2.507666831
3217	2.508680204
3218	2.510980583
3219	2.515911861
3220	2.519615934
3221	2.521768043
3222	2.524804061
3223	2.525583442
3224	2.526772454
3225	2.528251084
3226	2.528493141
3227	2.528986917
3228	2.531448026
3229	2.534690183
3230	2.538214588
3231	2.542590218
3232	2.547381323
3233	2.551748302
3234	2.555524056
3235	2.557364988
3236	2.560942938
3237	2.565977286
3238	2.570329079
3239	2.571746374
3240	2.57431534
3241	2.579880408
3242	2.584803512
3243	2.588353116
3244	2.592792174
3245	2.597402075
3246	2.599774778
3247	2.602116059
3248	2.60584301
3249	2.609111529
3250	2.612481496
3251	2.616979201
3252	2.621651506
3253	2.626328855
3254	2.628842903
3255	2.632168242
3256	2.635323486
3257	2.638419873
3258	2.642410438
3259	2.646275756
3260	2.652004122
3261	2.659732423
3262	2.665626178
3263	2.671039512
3264	2.679603395
3265	2.684756636
3266	2.688815877
3267	2.693142529
3268	2.69691206
3269	2.700541307
3270	2.706273058
3271	2.713201174
3272	2.71739441
3273	2.720625125
3274	2.724768829
3275	2.728124203
3276	2.731753862
3277	2.734934636
3278	2.739530444
3279	2.743967181
3280	2.747007905
3281	2.748703399
3282	2.749896273
3283	2.752575367
3284	2.755262887
3285	2.759587865
3286	2.759551076
3287	2.761294894
3288	2.765439344
3289	2.769720616
3290	2.772844826
3291	2.775346383
3292	2.778354584
3293	2.784257077
3294	2.789515683
3295	2.791570822
3296	2.796404481
3297	2.803843236
3298	2.807271897
3299	2.80903313
3300	2.813359752
3301	2.818460338
3302	2.822624523
3303	2.822621471
3304	2.823469899
3305	2.825294685
3306	2.826432267
3307	2.828164556
3308	2.831585096
3309	2.833468557
3310	2.832949314
3311	2.829023331
3312	2.830249449
3313	2.832544377
3314	2.835291621
3315	2.836046525
3316	2.839971134
3317	2.844861725
3318	2.846672097
3319	2.845951527
3320	2.847416073
3321	2.849209655
3322	2.852733842
3323	2.854383996
3324	2.858088178
3325	2.862903947
3326	2.864965458
3327	2.864322311
3328	2.866272255
3329	2.864599532
3330	2.861460511
3331	2.858374563
3332	2.854296966
3333	2.852362319
3334	2.852106676
3335	2.849747454
3336	2.84458485
3337	2.837740769
3338	2.831206236
3339	2.823401662
3340	2.816916555
3341	2.811444536
3342	2.808224767
3343	2.804751671
3344	2.802742773
3345	2.801449401
3346	2.803716155
3347	2.802094847
3348	2.801089729
3349	2.801073424
3350	2.797106058
3351	2.792783141
3352	2.78996018
3353	2.788738641
3354	2.782459149
3355	2.778820424
3356	2.773673629
3357	2.769214198
3358	2.763724138
3359	2.75871601
3360	2.753964658
3361	2.751786209
3362	2.752232171
3363	2.752903501
3364	2.751880033
3365	2.748782395
3366	2.742079331
3367	2.736859475
3368	2.732982192
3369	2.730187225
3370	2.727509756
3371	2.720260869
3372	2.713326415
3373	2.707599178
3374	2.702291736
3375	2.696967218
3376	2.691182444
3377	2.684623308
3378	2.679880056
3379	2.675651831
3380	2.668706864
3381	2.660169162
3382	2.653626835
3383	2.649196839
3384	2.64927768
3385	2.646541051
3386	2.642936022
3387	2.641549054
3388	2.641330671
3389	2.642243091
3390	2.642769368
3391	2.640184602
3392	2.634856175
3393	2.631240482
3394	2.631252172
3395	2.633099572
3396	2.636256357
3397	2.637880433
3398	2.636180449
3399	2.63279541
3400	2.631299689
3401	2.627749681
3402	2.624234771
3403	2.620728882
3404	2.615757302
3405	2.610061101
3406	2.609811657
3407	2.612604093
3408	2.613615181
